observation_time,place_id,confirmed_count,recovered_count,death_count
2020-02-26 00:00:00 +0000 UTC,95,3,,
2020-02-26 00:00:00 +0000 UTC,97,2,,
2020-02-26 00:00:00 +0000 UTC,98,1,,
2020-02-26 00:00:00 +0000 UTC,99,1,,
2020-02-26 00:00:00 +0000 UTC,100,1,,
2020-02-26 00:00:00 +0000 UTC,101,1,,
2020-02-26 00:00:00 +0000 UTC,102,1,,
2020-02-26 00:00:00 +0000 UTC,103,1,,
2020-02-26 00:00:00 +0000 UTC,553,57,,
2020-02-27 00:00:00 +0000 UTC,1,65596,23383,2641
2020-02-27 00:00:00 +0000 UTC,2,,890,
2020-02-27 00:00:00 +0000 UTC,3,1272,1068,20
2020-02-27 00:00:00 +0000 UTC,4,1017,804,
2020-02-27 00:00:00 +0000 UTC,5,,754,
2020-02-27 00:00:00 +0000 UTC,6,,792,
2020-02-27 00:00:00 +0000 UTC,7,,401,
2020-02-27 00:00:00 +0000 UTC,8,,498,
2020-02-27 00:00:00 +0000 UTC,9,,387,
2020-02-27 00:00:00 +0000 UTC,10,534,321,
2020-02-27 00:00:00 +0000 UTC,11,410,248,5
2020-02-27 00:00:00 +0000 UTC,12,,276,
2020-02-27 00:00:00 +0000 UTC,13,296,228,
2020-02-27 00:00:00 +0000 UTC,14,,270,13
2020-02-27 00:00:00 +0000 UTC,15,,195,
2020-02-27 00:00:00 +0000 UTC,16,,161,
2020-02-27 00:00:00 +0000 UTC,17,317,274,
2020-02-27 00:00:00 +0000 UTC,18,,150,
2020-02-27 00:00:00 +0000 UTC,19,,131,
2020-02-27 00:00:00 +0000 UTC,20,,93,
2020-02-27 00:00:00 +0000 UTC,21,,107,
2020-02-27 00:00:00 +0000 UTC,22,136,102,
2020-02-27 00:00:00 +0000 UTC,23,,112,
2020-02-27 00:00:00 +0000 UTC,25,,67,
2020-02-27 00:00:00 +0000 UTC,26,,43,
2020-02-27 00:00:00 +0000 UTC,27,72,68,
2020-02-27 00:00:00 +0000 UTC,28,,43,
2020-02-27 00:00:00 +0000 UTC,31,214,,4
2020-02-27 00:00:00 +0000 UTC,32,92,,
2020-02-27 00:00:00 +0000 UTC,33,1766,,13
2020-02-27 00:00:00 +0000 UTC,35,46,16,
2020-02-27 00:00:00 +0000 UTC,36,23,,
2020-02-27 00:00:00 +0000 UTC,38,,8,
2020-02-27 00:00:00 +0000 UTC,40,38,,
2020-02-27 00:00:00 +0000 UTC,46,6,,
2020-02-27 00:00:00 +0000 UTC,47,655,45,17
2020-02-27 00:00:00 +0000 UTC,50,15,,
2020-02-27 00:00:00 +0000 UTC,60,15,,
2020-02-27 00:00:00 +0000 UTC,62,7,,
2020-02-27 00:00:00 +0000 UTC,68,,932,
2020-02-27 00:00:00 +0000 UTC,79,245,,26
2020-02-27 00:00:00 +0000 UTC,83,3,1,
2020-02-27 00:00:00 +0000 UTC,87,7,,
2020-02-27 00:00:00 +0000 UTC,92,43,,
2020-02-27 00:00:00 +0000 UTC,93,3,,
2020-02-27 00:00:00 +0000 UTC,96,8,,
2020-02-27 00:00:00 +0000 UTC,100,3,,
2020-02-27 00:00:00 +0000 UTC,104,1,,
2020-02-27 00:00:00 +0000 UTC,105,1,,
2020-02-27 00:00:00 +0000 UTC,106,1,,
2020-02-27 00:00:00 +0000 UTC,107,1,,
2020-02-27 00:00:00 +0000 UTC,553,58,,
2020-02-27 00:00:00 +0000 UTC,570,,6,
2020-02-28 00:00:00 +0000 UTC,1,65914,26403,2682
2020-02-28 00:00:00 +0000 UTC,2,1348,935,
2020-02-28 00:00:00 +0000 UTC,3,,1112,
2020-02-28 00:00:00 +0000 UTC,4,,830,
2020-02-28 00:00:00 +0000 UTC,5,935,790,
2020-02-28 00:00:00 +0000 UTC,6,990,821,
2020-02-28 00:00:00 +0000 UTC,7,,422,
2020-02-28 00:00:00 +0000 UTC,8,,515,
2020-02-28 00:00:00 +0000 UTC,9,,405,
2020-02-28 00:00:00 +0000 UTC,10,538,338,
2020-02-28 00:00:00 +0000 UTC,11,,257,7
2020-02-28 00:00:00 +0000 UTC,12,,279,
2020-02-28 00:00:00 +0000 UTC,13,,235,
2020-02-28 00:00:00 +0000 UTC,14,,283,
2020-02-28 00:00:00 +0000 UTC,15,,199,
2020-02-28 00:00:00 +0000 UTC,16,,168,
2020-02-28 00:00:00 +0000 UTC,17,318,277,
2020-02-28 00:00:00 +0000 UTC,18,,156,
2020-02-28 00:00:00 +0000 UTC,19,,133,
2020-02-28 00:00:00 +0000 UTC,21,,112,
2020-02-28 00:00:00 +0000 UTC,24,,82,
2020-02-28 00:00:00 +0000 UTC,25,,73,
2020-02-28 00:00:00 +0000 UTC,26,,45,
2020-02-28 00:00:00 +0000 UTC,28,,52,3
2020-02-28 00:00:00 +0000 UTC,30,41,28,
2020-02-28 00:00:00 +0000 UTC,31,228,,
2020-02-28 00:00:00 +0000 UTC,32,94,30,
2020-02-28 00:00:00 +0000 UTC,33,2337,,
2020-02-28 00:00:00 +0000 UTC,35,48,,
2020-02-28 00:00:00 +0000 UTC,37,34,6,
2020-02-28 00:00:00 +0000 UTC,40,57,,
2020-02-28 00:00:00 +0000 UTC,47,888,46,21
2020-02-28 00:00:00 +0000 UTC,50,20,,
2020-02-28 00:00:00 +0000 UTC,60,32,,
2020-02-28 00:00:00 +0000 UTC,64,19,5,
2020-02-28 00:00:00 +0000 UTC,68,,975,
2020-02-28 00:00:00 +0000 UTC,73,,,6
2020-02-28 00:00:00 +0000 UTC,77,,1,
2020-02-28 00:00:00 +0000 UTC,79,388,73,34
2020-02-28 00:00:00 +0000 UTC,83,4,,
2020-02-28 00:00:00 +0000 UTC,91,36,,
2020-02-28 00:00:00 +0000 UTC,92,45,,
2020-02-28 00:00:00 +0000 UTC,95,5,,
2020-02-28 00:00:00 +0000 UTC,100,4,,
2020-02-28 00:00:00 +0000 UTC,102,6,,
2020-02-28 00:00:00 +0000 UTC,103,3,,
2020-02-28 00:00:00 +0000 UTC,109,1,,
2020-02-28 00:00:00 +0000 UTC,111,1,,
2020-02-28 00:00:00 +0000 UTC,112,1,,
2020-02-28 00:00:00 +0000 UTC,113,1,,
2020-02-28 00:00:00 +0000 UTC,114,1,,
2020-02-28 00:00:00 +0000 UTC,115,1,,
2020-02-28 00:00:00 +0000 UTC,182,1,,
2020-02-28 00:00:00 +0000 UTC,553,60,7,
2020-02-29 00:00:00 +0000 UTC,1,66337,28993,2727
2020-02-29 00:00:00 +0000 UTC,2,1349,983,
2020-02-29 00:00:00 +0000 UTC,3,,1170,21
2020-02-29 00:00:00 +0000 UTC,4,1018,846,
2020-02-29 00:00:00 +0000 UTC,5,,811,
2020-02-29 00:00:00 +0000 UTC,6,,868,
2020-02-29 00:00:00 +0000 UTC,7,,438,
2020-02-29 00:00:00 +0000 UTC,8,,523,
2020-02-29 00:00:00 +0000 UTC,9,,421,
2020-02-29 00:00:00 +0000 UTC,10,,351,
2020-02-29 00:00:00 +0000 UTC,11,411,271,8
2020-02-29 00:00:00 +0000 UTC,12,,287,
2020-02-29 00:00:00 +0000 UTC,13,,243,
2020-02-29 00:00:00 +0000 UTC,14,,301,
2020-02-29 00:00:00 +0000 UTC,15,,207,
2020-02-29 00:00:00 +0000 UTC,16,,176,
2020-02-29 00:00:00 +0000 UTC,17,,282,
2020-02-29 00:00:00 +0000 UTC,18,,157,
2020-02-29 00:00:00 +0000 UTC,19,,148,
2020-02-29 00:00:00 +0000 UTC,20,,96,
2020-02-29 00:00:00 +0000 UTC,21,,114,
2020-02-29 00:00:00 +0000 UTC,22,,109,
2020-02-29 00:00:00 +0000 UTC,25,,75,
2020-02-29 00:00:00 +0000 UTC,26,,49,
2020-02-29 00:00:00 +0000 UTC,27,73,69,
2020-02-29 00:00:00 +0000 UTC,28,,62,
2020-02-29 00:00:00 +0000 UTC,29,102,72,
2020-02-29 00:00:00 +0000 UTC,30,42,,
2020-02-29 00:00:00 +0000 UTC,31,241,32,5
2020-02-29 00:00:00 +0000 UTC,32,95,33,
2020-02-29 00:00:00 +0000 UTC,33,3150,27,16
2020-02-29 00:00:00 +0000 UTC,35,79,,
2020-02-29 00:00:00 +0000 UTC,36,25,,
2020-02-29 00:00:00 +0000 UTC,37,39,9,
2020-02-29 00:00:00 +0000 UTC,40,100,12,
2020-02-29 00:00:00 +0000 UTC,42,7,,
2020-02-29 00:00:00 +0000 UTC,43,9,,
2020-02-29 00:00:00 +0000 UTC,45,3,,
2020-02-29 00:00:00 +0000 UTC,46,11,,
2020-02-29 00:00:00 +0000 UTC,47,1128,,29
2020-02-29 00:00:00 +0000 UTC,50,23,,
2020-02-29 00:00:00 +0000 UTC,56,8,,
2020-02-29 00:00:00 +0000 UTC,58,3,,
2020-02-29 00:00:00 +0000 UTC,60,45,,
2020-02-29 00:00:00 +0000 UTC,62,12,,
2020-02-29 00:00:00 +0000 UTC,64,21,,
2020-02-29 00:00:00 +0000 UTC,68,,1016,
2020-02-29 00:00:00 +0000 UTC,79,593,123,43
2020-02-29 00:00:00 +0000 UTC,83,7,,
2020-02-29 00:00:00 +0000 UTC,84,4,,
2020-02-29 00:00:00 +0000 UTC,87,13,,
2020-02-29 00:00:00 +0000 UTC,89,6,1,
2020-02-29 00:00:00 +0000 UTC,91,41,,
2020-02-29 00:00:00 +0000 UTC,93,9,,
2020-02-29 00:00:00 +0000 UTC,95,6,,
2020-02-29 00:00:00 +0000 UTC,96,18,,
2020-02-29 00:00:00 +0000 UTC,97,4,,
2020-02-29 00:00:00 +0000 UTC,98,2,,
2020-02-29 00:00:00 +0000 UTC,102,15,,
2020-02-29 00:00:00 +0000 UTC,104,3,,
2020-02-29 00:00:00 +0000 UTC,106,6,,
2020-02-29 00:00:00 +0000 UTC,113,4,,
2020-02-29 00:00:00 +0000 UTC,117,2,,
2020-02-29 00:00:00 +0000 UTC,118,1,,
2020-02-29 00:00:00 +0000 UTC,119,1,,
2020-02-29 00:00:00 +0000 UTC,120,1,,
2020-02-29 00:00:00 +0000 UTC,121,1,,
2020-02-29 00:00:00 +0000 UTC,553,68,,1
2020-03-01 00:00:00 +0000 UTC,1,66907,31536,2761
2020-03-01 00:00:00 +0000 UTC,2,,1016,
2020-03-01 00:00:00 +0000 UTC,3,,1198,22
2020-03-01 00:00:00 +0000 UTC,4,,866,
2020-03-01 00:00:00 +0000 UTC,5,,831,
2020-03-01 00:00:00 +0000 UTC,6,,873,
2020-03-01 00:00:00 +0000 UTC,7,,450,
2020-03-01 00:00:00 +0000 UTC,8,,536,
2020-03-01 00:00:00 +0000 UTC,9,758,443,
2020-03-01 00:00:00 +0000 UTC,10,,365,
2020-03-01 00:00:00 +0000 UTC,11,413,276,
2020-03-01 00:00:00 +0000 UTC,12,,290,
2020-03-01 00:00:00 +0000 UTC,13,,247,
2020-03-01 00:00:00 +0000 UTC,14,,342,
2020-03-01 00:00:00 +0000 UTC,15,,208,
2020-03-01 00:00:00 +0000 UTC,16,,181,
2020-03-01 00:00:00 +0000 UTC,17,,294,
2020-03-01 00:00:00 +0000 UTC,18,,163,
2020-03-01 00:00:00 +0000 UTC,19,,149,
2020-03-01 00:00:00 +0000 UTC,20,122,103,
2020-03-01 00:00:00 +0000 UTC,21,,116,
2020-03-01 00:00:00 +0000 UTC,22,,111,
2020-03-01 00:00:00 +0000 UTC,24,,84,
2020-03-01 00:00:00 +0000 UTC,25,,78,
2020-03-01 00:00:00 +0000 UTC,26,,52,
2020-03-01 00:00:00 +0000 UTC,28,,64,
2020-03-01 00:00:00 +0000 UTC,29,106,,
2020-03-01 00:00:00 +0000 UTC,30,,,1
2020-03-01 00:00:00 +0000 UTC,31,256,,6
2020-03-01 00:00:00 +0000 UTC,32,96,36,
2020-03-01 00:00:00 +0000 UTC,33,3736,30,17
2020-03-01 00:00:00 +0000 UTC,35,130,,
2020-03-01 00:00:00 +0000 UTC,36,29,,
2020-03-01 00:00:00 +0000 UTC,37,40,,
2020-03-01 00:00:00 +0000 UTC,40,130,,
2020-03-01 00:00:00 +0000 UTC,41,6,,
2020-03-01 00:00:00 +0000 UTC,46,15,,
2020-03-01 00:00:00 +0000 UTC,47,1694,83,34
2020-03-01 00:00:00 +0000 UTC,50,36,,
2020-03-01 00:00:00 +0000 UTC,54,2,,
2020-03-01 00:00:00 +0000 UTC,58,6,,
2020-03-01 00:00:00 +0000 UTC,60,84,,
2020-03-01 00:00:00 +0000 UTC,62,14,,
2020-03-01 00:00:00 +0000 UTC,68,,1046,
2020-03-01 00:00:00 +0000 UTC,77,2,,
2020-03-01 00:00:00 +0000 UTC,79,978,175,54
2020-03-01 00:00:00 +0000 UTC,83,10,,
2020-03-01 00:00:00 +0000 UTC,84,10,,
2020-03-01 00:00:00 +0000 UTC,87,19,,
2020-03-01 00:00:00 +0000 UTC,91,47,,
2020-03-01 00:00:00 +0000 UTC,93,14,,
2020-03-01 00:00:00 +0000 UTC,95,7,,
2020-03-01 00:00:00 +0000 UTC,96,27,,
2020-03-01 00:00:00 +0000 UTC,99,3,,
2020-03-01 00:00:00 +0000 UTC,100,7,,
2020-03-01 00:00:00 +0000 UTC,102,19,,
2020-03-01 00:00:00 +0000 UTC,104,4,,
2020-03-01 00:00:00 +0000 UTC,106,10,,
2020-03-01 00:00:00 +0000 UTC,108,3,,
2020-03-01 00:00:00 +0000 UTC,111,3,,
2020-03-01 00:00:00 +0000 UTC,113,5,,
2020-03-01 00:00:00 +0000 UTC,117,,,1
2020-03-01 00:00:00 +0000 UTC,121,3,,
2020-03-01 00:00:00 +0000 UTC,125,6,,
2020-03-01 00:00:00 +0000 UTC,126,3,,
2020-03-01 00:00:00 +0000 UTC,127,1,,
2020-03-01 00:00:00 +0000 UTC,128,1,,
2020-03-01 00:00:00 +0000 UTC,553,74,,
2020-03-02 00:00:00 +0000 UTC,1,67103,33934,2803
2020-03-02 00:00:00 +0000 UTC,2,1350,1059,
2020-03-02 00:00:00 +0000 UTC,3,,1205,
2020-03-02 00:00:00 +0000 UTC,4,,887,
2020-03-02 00:00:00 +0000 UTC,5,,850,
2020-03-02 00:00:00 +0000 UTC,6,,917,
2020-03-02 00:00:00 +0000 UTC,7,,469,
2020-03-02 00:00:00 +0000 UTC,8,,543,
2020-03-02 00:00:00 +0000 UTC,9,,460,
2020-03-02 00:00:00 +0000 UTC,10,,386,
2020-03-02 00:00:00 +0000 UTC,11,414,282,
2020-03-02 00:00:00 +0000 UTC,12,,292,
2020-03-02 00:00:00 +0000 UTC,13,,255,
2020-03-02 00:00:00 +0000 UTC,14,,356,
2020-03-02 00:00:00 +0000 UTC,15,,216,
2020-03-02 00:00:00 +0000 UTC,16,,192,
2020-03-02 00:00:00 +0000 UTC,17,,296,
2020-03-02 00:00:00 +0000 UTC,18,,168,
2020-03-02 00:00:00 +0000 UTC,19,,151,
2020-03-02 00:00:00 +0000 UTC,21,,119,
2020-03-02 00:00:00 +0000 UTC,23,,114,
2020-03-02 00:00:00 +0000 UTC,24,,85,
2020-03-02 00:00:00 +0000 UTC,25,,83,
2020-03-02 00:00:00 +0000 UTC,26,,54,
2020-03-02 00:00:00 +0000 UTC,27,74,,
2020-03-02 00:00:00 +0000 UTC,28,,66,
2020-03-02 00:00:00 +0000 UTC,29,108,78,
2020-03-02 00:00:00 +0000 UTC,30,43,31,
2020-03-02 00:00:00 +0000 UTC,31,274,,
2020-03-02 00:00:00 +0000 UTC,32,100,,
2020-03-02 00:00:00 +0000 UTC,33,4335,,28
2020-03-02 00:00:00 +0000 UTC,35,159,,
2020-03-02 00:00:00 +0000 UTC,37,41,12,
2020-03-02 00:00:00 +0000 UTC,40,191,,3
2020-03-02 00:00:00 +0000 UTC,42,9,,
2020-03-02 00:00:00 +0000 UTC,44,5,,
2020-03-02 00:00:00 +0000 UTC,46,18,,
2020-03-02 00:00:00 +0000 UTC,47,2036,149,52
2020-03-02 00:00:00 +0000 UTC,49,3,,
2020-03-02 00:00:00 +0000 UTC,50,40,,
2020-03-02 00:00:00 +0000 UTC,54,8,,
2020-03-02 00:00:00 +0000 UTC,60,120,,
2020-03-02 00:00:00 +0000 UTC,62,15,,
2020-03-02 00:00:00 +0000 UTC,68,1206,1069,
2020-03-02 00:00:00 +0000 UTC,79,1501,291,66
2020-03-02 00:00:00 +0000 UTC,84,13,,
2020-03-02 00:00:00 +0000 UTC,87,26,,
2020-03-02 00:00:00 +0000 UTC,91,49,,
2020-03-02 00:00:00 +0000 UTC,92,56,,
2020-03-02 00:00:00 +0000 UTC,93,18,,
2020-03-02 00:00:00 +0000 UTC,94,3,,
2020-03-02 00:00:00 +0000 UTC,96,42,,
2020-03-02 00:00:00 +0000 UTC,102,25,,
2020-03-02 00:00:00 +0000 UTC,106,18,,
2020-03-02 00:00:00 +0000 UTC,107,8,,
2020-03-02 00:00:00 +0000 UTC,111,6,,
2020-03-02 00:00:00 +0000 UTC,131,2,,
2020-03-02 00:00:00 +0000 UTC,132,2,,
2020-03-02 00:00:00 +0000 UTC,133,1,,
2020-03-02 00:00:00 +0000 UTC,134,1,,
2020-03-02 00:00:00 +0000 UTC,135,1,,
2020-03-02 00:00:00 +0000 UTC,136,1,,
2020-03-02 00:00:00 +0000 UTC,137,1,,
2020-03-02 00:00:00 +0000 UTC,138,1,,
2020-03-02 00:00:00 +0000 UTC,553,98,,6
2020-03-03 00:00:00 +0000 UTC,1,67217,36208,2835
2020-03-03 00:00:00 +0000 UTC,2,,1101,
2020-03-03 00:00:00 +0000 UTC,3,,1231,
2020-03-03 00:00:00 +0000 UTC,4,,906,
2020-03-03 00:00:00 +0000 UTC,5,,870,
2020-03-03 00:00:00 +0000 UTC,6,,936,
2020-03-03 00:00:00 +0000 UTC,7,,490,
2020-03-03 00:00:00 +0000 UTC,8,,562,
2020-03-03 00:00:00 +0000 UTC,9,,511,
2020-03-03 00:00:00 +0000 UTC,10,,394,
2020-03-03 00:00:00 +0000 UTC,11,,288,
2020-03-03 00:00:00 +0000 UTC,12,338,294,
2020-03-03 00:00:00 +0000 UTC,13,,260,
2020-03-03 00:00:00 +0000 UTC,14,,366,
2020-03-03 00:00:00 +0000 UTC,16,,202,
2020-03-03 00:00:00 +0000 UTC,17,,300,
2020-03-03 00:00:00 +0000 UTC,18,,169,
2020-03-03 00:00:00 +0000 UTC,19,,155,
2020-03-03 00:00:00 +0000 UTC,20,125,106,
2020-03-03 00:00:00 +0000 UTC,21,,124,
2020-03-03 00:00:00 +0000 UTC,22,,124,
2020-03-03 00:00:00 +0000 UTC,24,,86,
2020-03-03 00:00:00 +0000 UTC,26,,59,1
2020-03-03 00:00:00 +0000 UTC,28,,68,
2020-03-03 00:00:00 +0000 UTC,29,110,,
2020-03-03 00:00:00 +0000 UTC,31,293,43,
2020-03-03 00:00:00 +0000 UTC,32,,37,
2020-03-03 00:00:00 +0000 UTC,33,5186,,
2020-03-03 00:00:00 +0000 UTC,35,196,,
2020-03-03 00:00:00 +0000 UTC,36,36,22,
2020-03-03 00:00:00 +0000 UTC,37,42,,
2020-03-03 00:00:00 +0000 UTC,38,,9,
2020-03-03 00:00:00 +0000 UTC,40,204,,4
2020-03-03 00:00:00 +0000 UTC,41,13,,
2020-03-03 00:00:00 +0000 UTC,43,11,,
2020-03-03 00:00:00 +0000 UTC,46,20,,
2020-03-03 00:00:00 +0000 UTC,47,2502,160,79
2020-03-03 00:00:00 +0000 UTC,50,51,,
2020-03-03 00:00:00 +0000 UTC,54,13,,
2020-03-03 00:00:00 +0000 UTC,56,9,,
2020-03-03 00:00:00 +0000 UTC,60,165,,1
2020-03-03 00:00:00 +0000 UTC,62,21,,
2020-03-03 00:00:00 +0000 UTC,64,27,,
2020-03-03 00:00:00 +0000 UTC,68,1213,1093,
2020-03-03 00:00:00 +0000 UTC,73,706,,
2020-03-03 00:00:00 +0000 UTC,79,2336,,77
2020-03-03 00:00:00 +0000 UTC,83,12,,
2020-03-03 00:00:00 +0000 UTC,87,32,,
2020-03-03 00:00:00 +0000 UTC,89,12,2,
2020-03-03 00:00:00 +0000 UTC,93,21,,
2020-03-03 00:00:00 +0000 UTC,94,5,,
2020-03-03 00:00:00 +0000 UTC,95,9,,
2020-03-03 00:00:00 +0000 UTC,96,56,2,
2020-03-03 00:00:00 +0000 UTC,97,5,,
2020-03-03 00:00:00 +0000 UTC,102,32,,
2020-03-03 00:00:00 +0000 UTC,104,6,,
2020-03-03 00:00:00 +0000 UTC,105,2,,
2020-03-03 00:00:00 +0000 UTC,106,24,,
2020-03-03 00:00:00 +0000 UTC,107,10,,1
2020-03-03 00:00:00 +0000 UTC,111,11,,
2020-03-03 00:00:00 +0000 UTC,113,,1,
2020-03-03 00:00:00 +0000 UTC,118,2,,
2020-03-03 00:00:00 +0000 UTC,121,7,,
2020-03-03 00:00:00 +0000 UTC,125,7,,
2020-03-03 00:00:00 +0000 UTC,126,5,,
2020-03-03 00:00:00 +0000 UTC,138,2,,
2020-03-03 00:00:00 +0000 UTC,149,1,,
2020-03-03 00:00:00 +0000 UTC,150,1,,
2020-03-03 00:00:00 +0000 UTC,151,1,,
2020-03-03 00:00:00 +0000 UTC,157,1,,
2020-03-03 00:00:00 +0000 UTC,553,118,,7
2020-03-04 00:00:00 +0000 UTC,1,67332,38557,2871
2020-03-04 00:00:00 +0000 UTC,2,,1133,
2020-03-04 00:00:00 +0000 UTC,3,,1234,
2020-03-04 00:00:00 +0000 UTC,4,,916,
2020-03-04 00:00:00 +0000 UTC,5,,884,
2020-03-04 00:00:00 +0000 UTC,6,,956,
2020-03-04 00:00:00 +0000 UTC,7,,502,
2020-03-04 00:00:00 +0000 UTC,8,,577,
2020-03-04 00:00:00 +0000 UTC,9,,516,
2020-03-04 00:00:00 +0000 UTC,10,,406,
2020-03-04 00:00:00 +0000 UTC,11,418,297,
2020-03-04 00:00:00 +0000 UTC,12,,298,
2020-03-04 00:00:00 +0000 UTC,13,,270,
2020-03-04 00:00:00 +0000 UTC,14,,373,
2020-03-04 00:00:00 +0000 UTC,15,,223,
2020-03-04 00:00:00 +0000 UTC,16,,210,
2020-03-04 00:00:00 +0000 UTC,17,,301,
2020-03-04 00:00:00 +0000 UTC,19,,158,
2020-03-04 00:00:00 +0000 UTC,24,,87,
2020-03-04 00:00:00 +0000 UTC,25,,86,
2020-03-04 00:00:00 +0000 UTC,26,,63,
2020-03-04 00:00:00 +0000 UTC,27,75,,
2020-03-04 00:00:00 +0000 UTC,28,,69,
2020-03-04 00:00:00 +0000 UTC,31,331,,
2020-03-04 00:00:00 +0000 UTC,32,105,,
2020-03-04 00:00:00 +0000 UTC,33,5621,41,35
2020-03-04 00:00:00 +0000 UTC,35,262,,
2020-03-04 00:00:00 +0000 UTC,36,50,,
2020-03-04 00:00:00 +0000 UTC,40,285,,
2020-03-04 00:00:00 +0000 UTC,41,22,,1
2020-03-04 00:00:00 +0000 UTC,42,10,,
2020-03-04 00:00:00 +0000 UTC,44,28,,
2020-03-04 00:00:00 +0000 UTC,45,5,,
2020-03-04 00:00:00 +0000 UTC,47,3089,276,107
2020-03-04 00:00:00 +0000 UTC,50,85,,
2020-03-04 00:00:00 +0000 UTC,54,23,,
2020-03-04 00:00:00 +0000 UTC,56,12,,
2020-03-04 00:00:00 +0000 UTC,60,222,,2
2020-03-04 00:00:00 +0000 UTC,62,35,,
2020-03-04 00:00:00 +0000 UTC,68,,1114,
2020-03-04 00:00:00 +0000 UTC,79,2922,552,92
2020-03-04 00:00:00 +0000 UTC,83,15,,
2020-03-04 00:00:00 +0000 UTC,84,,1,
2020-03-04 00:00:00 +0000 UTC,87,35,,2
2020-03-04 00:00:00 +0000 UTC,89,15,,
2020-03-04 00:00:00 +0000 UTC,91,52,,
2020-03-04 00:00:00 +0000 UTC,93,29,,
2020-03-04 00:00:00 +0000 UTC,94,12,,
2020-03-04 00:00:00 +0000 UTC,95,10,,
2020-03-04 00:00:00 +0000 UTC,96,90,3,
2020-03-04 00:00:00 +0000 UTC,98,4,,
2020-03-04 00:00:00 +0000 UTC,100,9,,
2020-03-04 00:00:00 +0000 UTC,102,56,,
2020-03-04 00:00:00 +0000 UTC,103,4,1,
2020-03-04 00:00:00 +0000 UTC,104,10,,
2020-03-04 00:00:00 +0000 UTC,106,38,,
2020-03-04 00:00:00 +0000 UTC,107,16,,
2020-03-04 00:00:00 +0000 UTC,111,26,,
2020-03-04 00:00:00 +0000 UTC,114,3,,
2020-03-04 00:00:00 +0000 UTC,118,6,,
2020-03-04 00:00:00 +0000 UTC,121,8,,
2020-03-04 00:00:00 +0000 UTC,125,10,,
2020-03-04 00:00:00 +0000 UTC,126,8,,
2020-03-04 00:00:00 +0000 UTC,132,5,,
2020-03-04 00:00:00 +0000 UTC,138,4,,
2020-03-04 00:00:00 +0000 UTC,158,3,,
2020-03-04 00:00:00 +0000 UTC,159,2,,
2020-03-04 00:00:00 +0000 UTC,160,1,,
2020-03-04 00:00:00 +0000 UTC,161,1,,
2020-03-04 00:00:00 +0000 UTC,162,1,,
2020-03-04 00:00:00 +0000 UTC,163,1,,
2020-03-04 00:00:00 +0000 UTC,164,1,,
2020-03-04 00:00:00 +0000 UTC,165,1,,
2020-03-04 00:00:00 +0000 UTC,182,6,,
2020-03-04 00:00:00 +0000 UTC,553,149,,11
2020-03-05 00:00:00 +0000 UTC,1,67466,40592,2902
2020-03-05 00:00:00 +0000 UTC,2,1351,1181,
2020-03-05 00:00:00 +0000 UTC,3,,1239,
2020-03-05 00:00:00 +0000 UTC,4,,938,
2020-03-05 00:00:00 +0000 UTC,5,,901,
2020-03-05 00:00:00 +0000 UTC,6,,970,
2020-03-05 00:00:00 +0000 UTC,7,,512,
2020-03-05 00:00:00 +0000 UTC,8,,583,
2020-03-05 00:00:00 +0000 UTC,9,,578,
2020-03-05 00:00:00 +0000 UTC,10,539,425,
2020-03-05 00:00:00 +0000 UTC,12,339,303,
2020-03-05 00:00:00 +0000 UTC,13,,277,
2020-03-05 00:00:00 +0000 UTC,14,481,379,
2020-03-05 00:00:00 +0000 UTC,15,,224,
2020-03-05 00:00:00 +0000 UTC,16,,214,
2020-03-05 00:00:00 +0000 UTC,17,,304,
2020-03-05 00:00:00 +0000 UTC,19,,,6
2020-03-05 00:00:00 +0000 UTC,21,,126,
2020-03-05 00:00:00 +0000 UTC,22,,128,
2020-03-05 00:00:00 +0000 UTC,24,102,,
2020-03-05 00:00:00 +0000 UTC,25,,88,
2020-03-05 00:00:00 +0000 UTC,26,,65,
2020-03-05 00:00:00 +0000 UTC,28,,70,
2020-03-05 00:00:00 +0000 UTC,29,117,,
2020-03-05 00:00:00 +0000 UTC,30,47,,
2020-03-05 00:00:00 +0000 UTC,31,360,,
2020-03-05 00:00:00 +0000 UTC,32,,43,
2020-03-05 00:00:00 +0000 UTC,33,6088,,
2020-03-05 00:00:00 +0000 UTC,35,482,,
2020-03-05 00:00:00 +0000 UTC,37,44,,
2020-03-05 00:00:00 +0000 UTC,40,377,,6
2020-03-05 00:00:00 +0000 UTC,42,,7,
2020-03-05 00:00:00 +0000 UTC,43,13,8,
2020-03-05 00:00:00 +0000 UTC,44,30,,
2020-03-05 00:00:00 +0000 UTC,46,22,,
2020-03-05 00:00:00 +0000 UTC,47,3858,414,148
2020-03-05 00:00:00 +0000 UTC,49,4,,
2020-03-05 00:00:00 +0000 UTC,50,115,,1
2020-03-05 00:00:00 +0000 UTC,54,50,,
2020-03-05 00:00:00 +0000 UTC,56,13,,
2020-03-05 00:00:00 +0000 UTC,58,12,,
2020-03-05 00:00:00 +0000 UTC,60,259,,3
2020-03-05 00:00:00 +0000 UTC,62,94,,
2020-03-05 00:00:00 +0000 UTC,64,29,,
2020-03-05 00:00:00 +0000 UTC,68,1215,1124,
2020-03-05 00:00:00 +0000 UTC,77,3,,
